iteration,execution_time_ms
1,204.31830000597984
2,13.296299963258207
3,9.044299949891865
4,9.796900034416467
5,7.508999959100038
6,9.42750001559034
7,8.343800029251724
8,13.991800020448864
9,8.776200003921986
10,9.764599963091314
11,53.38509997818619
12,7.128999975975603
13,7.3176000150851905
14,6.630599964410067
15,10.988500027451664
16,7.403200026601553
17,8.410200010985136
18,7.7812999952584505
19,6.894999998621643
20,6.655099976342171
21,7.761699962429702
22,6.460600008722395
23,8.626899973023683
24,6.734800001140684
25,7.5465000118128955
26,6.142399972304702
27,7.11609999416396
28,9.151500009465963
29,6.77390000782907
30,6.095599965192378
31,6.646100024227053
