iteration,execution_time_ms
1,47.122955322265625
2,45.94755172729492
3,47.396183013916016
4,46.16665840148926
5,47.10793495178223
6,46.39792442321777
7,47.71232604980469
8,46.91505432128906
9,47.85943031311035
10,45.41897773742676
11,48.42019081115723
12,50.15158653259277
13,46.62060737609863
14,47.101497650146484
15,46.89931869506836
16,46.51665687561035
17,46.915531158447266
18,47.154903411865234
19,46.791791915893555
20,45.93706130981445
21,46.358346939086914
22,49.733877182006836
23,49.2706298828125
24,48.24209213256836
25,46.01478576660156
26,47.17755317687988
27,47.176361083984375
28,47.811031341552734
29,51.40805244445801
30,46.968936920166016
