iteration,execution_time_ms
1,47.63150215148926
2,48.42829704284668
3,50.48966407775879
4,46.240806579589844
5,50.4612922668457
6,47.02258110046387
7,47.99294471740723
8,47.019243240356445
9,46.959877014160156
10,46.59628868103027
11,47.58095741271973
12,50.61149597167969
13,50.12869834899902
14,47.09339141845703
15,46.87786102294922
16,46.52667045593262
17,47.22404479980469
18,48.2640266418457
19,50.145864486694336
20,51.25927925109863
21,51.199913024902344
22,46.3409423828125
23,51.67889595031738
24,50.32706260681152
25,47.44362831115723
26,50.908803939819336
27,47.57118225097656
28,47.29461669921875
29,51.03039741516113
30,49.29232597351074
