iteration,execution_time_ms
1,8569.983299996238
2,8322.44299998274
3,7976.183400023729
4,8061.715400021058
5,8372.634599974845
6,8376.97580002714
7,8389.197800017428
8,8397.869499982335
9,8282.288999995217
10,8358.738500042818
11,8123.06010001339
12,8210.887299966998
13,8391.386700037401
14,8102.939999953378
15,8170.156600011978
16,8118.815399997402
17,8419.201400014572
18,8435.494400036987
19,8373.394199996255
20,8135.287299985066
21,7907.867499976419
22,7956.909700005781
23,8444.206300016958
24,8161.684399994556
25,8106.597999983933
26,7867.589999979828
27,7936.808499973267
28,8354.239099950064
29,8301.57589999726
30,8325.161600019783
