iteration,execution_time_ms
1,156.08280000742525
2,10.370000032708049
3,9.147300035692751
4,8.158300013747066
5,7.7126999967731535
6,8.584199997130781
7,10.43490000301972
8,11.831199983134866
9,8.816500019747764
10,7.729700009804219
11,42.536100023426116
12,7.485300011467189
13,9.648500010371208
14,9.682799980510026
15,10.963000007905066
16,7.8504999983124435
17,9.870099951513112
18,7.612100045662373
19,11.477000021841377
20,8.025199989788234
21,8.367199974600226
22,8.431299997027963
23,7.948600046802312
24,9.980400034692138
25,13.654200010932982
26,7.730600016657263
27,8.372000011149794
28,7.562300015706569
29,7.952200016006827
30,7.247100002132356
31,8.990600006654859
