iteration,execution_time_ms
1,1004.027999995742
2,1139.014300017152
3,1103.1994000077248
4,1060.2573999785818
5,1163.4104999830015
6,1075.430300028529
7,1172.4936999962665
8,1126.9193000043742
9,1066.5564999799244
10,1107.237999967765
11,1252.3388999979943
12,1127.7880999841727
13,1056.0031000059098
14,1188.542600022629
15,1155.5609999923036
16,1173.8830000394955
17,1160.820799996145
18,1021.8624999979511
19,1172.3262000014074
20,1191.6218000114895
21,1078.2954000169411
22,1220.4305000486784
23,1340.7621000078507
24,898.1791999540292
25,1097.8820000309497
26,919.2603999981657
27,948.2839000411332
28,922.3426000098698
29,983.1920000142418
30,994.2825000034645
31,908.1144999945536
