iteration,execution_time_ms
1,49.39532279968262
2,45.72916030883789
3,49.27253723144531
4,49.77536201477051
5,48.723459243774414
6,45.821428298950195
7,49.74079132080078
8,46.33522033691406
9,48.679351806640625
10,48.166751861572266
11,46.60439491271973
12,48.410654067993164
13,49.02386665344238
14,47.79839515686035
15,49.692392349243164
16,48.934221267700195
17,46.97871208190918
18,46.94700241088867
19,49.18050765991211
20,48.03609848022461
21,49.72267150878906
22,46.3261604309082
23,48.40493202209473
24,48.40087890625
25,49.67093467712402
26,47.762155532836914
27,51.43380165100098
28,47.09148406982422
29,48.061370849609375
30,47.2567081451416
31,49.20601844787598
