iteration,execution_time_ms
1,6.858500011730939
2,9.718800021801144
3,9.969600010663271
4,11.049599968828261
5,7.271699956618249
6,10.656900005415082
7,9.892400004900992
8,13.553500000853091
9,10.42139995843172
10,15.70360001642257
11,10.910699958913028
12,8.458900032564998
13,7.891400018706918
14,8.846000011544675
15,11.484900023788214
16,10.405999957583845
17,9.198000014293939
18,10.188299987930804
19,8.700499951373786
20,8.663400018122047
21,8.267200028058141
22,8.16199998371303
23,7.820500002708286
24,8.83469998370856
25,9.947900020051748
26,8.154299983289093
27,8.985200023744255
28,8.509500010404736
29,9.65419999556616
30,8.982100000139326
