iteration,execution_time_ms
1,46.38791084289551
2,47.30582237243652
3,47.29294776916504
4,47.080278396606445
5,49.564361572265625
6,48.445701599121094
7,51.4678955078125
8,49.83115196228027
9,46.186208724975586
10,46.25368118286133
11,49.24511909484863
12,46.65660858154297
13,46.90384864807129
14,48.22278022766113
15,48.19083213806152
16,45.912742614746094
17,48.925161361694336
18,48.24995994567871
19,48.31337928771973
20,49.85952377319336
21,47.83439636230469
22,48.45261573791504
23,48.92396926879883
24,49.96609687805176
25,48.44069480895996
26,50.06122589111328
27,46.4632511138916
28,49.59440231323242
29,49.678802490234375
30,48.859596252441406
31,46.56577110290527
