iteration,execution_time_ms
1,7.745500013697892
2,7.588299980852753
3,10.040999972261488
4,10.343800007831305
5,8.968700014520437
6,8.068599971011281
7,8.957999991253018
8,8.096100005786866
9,10.52990002790466
10,10.903000016696751
11,8.48370004678145
12,9.72090003779158
13,9.866800042800605
14,10.040100023616105
15,9.095299988985062
16,10.478800046257675
17,8.46729998011142
18,9.072199987713248
19,6.974599964451045
20,9.05100000090897
21,9.802000015042722
22,11.035199975594878
23,9.704999974928796
24,7.624300022143871
25,9.938799950759858
26,8.897399995476007
27,8.46149999415502
28,8.570699952542782
29,9.655500005465
30,7.527100038714707
